cik,fiscal_year_end,industry_name,sector_name,lat,lng,Issuer Name,Issuer Ticker,Firm ID,Firm Name,Firm Issuing State,Firm Issuing City,Engagement Partner ID,Engagement Partner Name,filing_date,business_state
1084267,1231,Services-advertising,Business services,40.9255224,-72.8996837,"Mobiquity Technologies, Inc.",MOBQ,5041,B F Borgers CPA PC,Colorado,Lakewood,504100001,Ben Borgers,4/1/2019,NY
846617,1231,National commercial banks,Depository institutions,40.934182,-72.3118265,"Bridge Bancorp, Inc.",BDGE,173,Crowe LLP,New York,New York,17301821,Christopher Johnson,3/16/2020,NY
1478069,1231,Pharmaceutical preparations,Chemicals and allied products,40.9360936,-73.9001578,CONTRAFECT CORPORATION,CFRXU; CFRX; CFRXW; CFRXZ,42,Ernst & Young LLP,Connecticut,Hartford,4200412,Amelia Caporale,3/20/2020,NY
1335105,NA,Pharmaceutical preparations,Chemicals and allied products,40.9370841,-73.1090738,"Lixte Biotechnology Holdings, Inc.",LIXT,572,"Weinberg & Company, P.A.",California,Los Angeles,57200001,Corey Fischer,4/3/2019,NY
1723596,1231,"Savings institution, federally chartered",Depository institutions,40.9452106,-74.1310612,"Columbia Financial, Inc.",CLBK,185,KPMG LLP,New Jersey,Short Hills,18500635,Christina Shea,4/22/2019,NJ
1495320,201,Leather & leather products,Leather and leather products,40.95824,-85.3015035,"Vera Bradley, Inc.",VRA,34,Deloitte &  Touche LLP,Indiana,Indianapolis,3411593,Elizabeth Forman,4/22/2019,IN
72573,131,"Watches, clocks, clockwork operated devices/parts",Instruments and related products,40.9627019,-74.0684741,MOVADO GROUP INC,MOV; 6713B,238,PricewaterhouseCoopers LLP,New York,New York,23800469,David Zwickel,4/16/2019,NJ
849636,1231,Pharmaceutical preparations,Chemicals and allied products,40.9627368,-74.1300978,RespireRx Pharmaceuticals Inc.,RSPI,200,Haskell & White LLP,California,Irvine,20000003,Diane Wittenberg,4/24/2019,NJ
1060349,1231,"Security brokers, dealers & flotation companies","Security, commodity brokers, and services",40.9706051,-73.7036467,"GAMCO INVESTORS, INC. ET AL",GBL; 3646B,34,Deloitte &  Touche LLP,New York,New York,3411089,Clayton Chandler,4/11/2019,NY
1642122,1231,"Security brokers, dealers & flotation companies","Security, commodity brokers, and services",40.9729718,-73.7014983,"Associated Capital Group, Inc.",AC; 7348B,34,Deloitte &  Touche LLP,New York,New York,3411089,Clayton Chandler,4/9/2019,NY
824416,1231,Wholesale-miscellaneous nondurable goods,Wholesale trade--nondurable goods,40.9735865,-73.7006168,Quest Patent Research Corp.,QPRC,206,"MaloneBailey, LLP",Texas,Houston,20600004,James Thompson,4/19/2019,NY
899629,1231,Real estate investment trusts,Holding and other investment offices,40.9735865,-73.7006168,Acadia Realty Trust,AKR,243,"BDO USA, LLP",New York,New York,24311548,Anthony La Malfa,2/21/2020,NY
1104280,630,Pharmaceutical preparations,Chemicals and allied products,40.9749122,-111.8925943,"Sangui BioTech International, Inc.",SGBI,3627,"Sadler, Gibb & Associates, LLC",Utah,Salt Lake City,362700003,Tyler Neves,10/23/2019,UT
1162283,NA,"Security & commodity brokers, dealers, exchanges & services","Security, commodity brokers, and services",40.975164,-73.6987777,Morgan Group Holding Co,MGHL,229,Daszkal Bolton LLP,Florida,Boca Raton,22900271,Scott Walters,3/4/2019,NY
1501268,1231,Books: publishing or publishing & printing,Printing and publishing,40.9753827,-111.8912795,"BNET Media Group, Inc.",NA,3627,"Sadler, Gibb & Associates, LLC",Utah,Salt Lake City,362700003,Tyler Neves,5/16/2019,UT
1382230,930,"Savings institutions, not federally chartered",Depository institutions,40.9822741,-75.1953023,"ESSA Bancorp, Inc.",ESSA,74,"S. R. Snodgrass, P.C.",Pennsylvania,Cranberry Township,7400014,Robert McDonough,12/17/2019,PA
1725579,1231,"Services-computer programming, data processing, etc.",Business services,40.9837837,-111.9078145,"Pluralsight, Inc.",PS; 9216B,42,Ernst & Young LLP,Utah,Salt Lake City,4201062,Shawn Goff,3/16/2020,UT
1483195,630,State commercial banks,Depository institutions,40.9884154,-74.0640225,Oritani Financial Corp.,ORIT,173,Crowe LLP,New Jersey,Livingston,17302885,Brian Hecker,9/3/2019,NJ
1008848,1231,"Biological products, (no disgnostic substances)",Chemicals and allied products,40.9967941,-73.8572059,"Acorda Therapeutics, Inc.",ACOR,42,Ernst & Young LLP,Connecticut,Hartford,4200412,Amelia Caporale,3/9/2020,NY
1623016,1231,Blank checks,Holding and other investment offices,40.9971899,-75.1603068,"CannaMED Enterprises, Inc.",NA,5041,B F Borgers CPA PC,Colorado,Lakewood,504100001,Ben Borgers,3/22/2019,PA
1023860,1231,State commercial banks,Depository institutions,40.9991165,-74.1524847,Stewardship Financial Corporation,SSFN,243,"BDO USA, LLP",New York,New York,24311134,Imran Makda,3/28/2019,NJ
38725,1231,Motors & generators,Electrical and electronic equipment,40.9995618,-85.2259184,FRANKLIN ELECTRIC CO INC,FELE,34,Deloitte &  Touche LLP,Illinois,Chicago,3410843,Erich Grundman,3/26/2020,IN
719494,1231,"Electronic components, nec",Electrical and electronic equipment,40.9999253,-73.9432015,"Inrad Optics, Inc.",INRD,127,"PKF O'Connor Davies, LLP",New York,New York,12700006,John Haslbauer,4/5/2019,NJ
1053369,331,Pharmaceutical preparations,Chemicals and allied products,41.0013984,-73.9431921,"Elite Pharmaceuticals, Inc. and Subsidiary",ELTP,6189,BUCHBINDER TUNICK & COMPANY LLP,New Jersey,Little Falls,618900001,Gerard Demetrius,7/19/2019,NJ
1099941,1031,NA,NA,41.003851,-73.6921565,"MVC Capital, Inc.",MVC,248,Grant Thornton LLP,New York,New York,24800158,Frank Raffaele,2/8/2019,NY
1754824,1231,Blank checks,Holding and other investment offices,41.0064122,-73.6902253,Schultze Special Purpose Acquisition Corp.,SAMAU; SAMA; SAMAW,688,Marcum LLP,New York,New York,68800157,Janet Levy,3/16/2020,NY
1630805,1231,"Heating equipment, except electric & warm air furnaces",Fabricated metal products,41.0085766,-81.6015993,"Babcock & Wilcox Enterprises, Inc.",BW,34,Deloitte &  Touche LLP,Ohio,Cleveland,3410531,Carl Cronin,4/26/2019,OH
856135,330,Operators of apartment buildings,Real estate,41.0135302,-73.6556032,AMERICAN TAX CREDIT PROPERTIES III L.P.,NA,709,Marks Paneth LLP,New York,NEW YORK,70900002,STEVEN BERSE,6/25/2019,CT
20639,1231,Opeators of nonresidential buildings,Real estate,41.0144115,-73.6509075,AMBASE CORP,ABCP,688,Marcum LLP,Connecticut,New Haven,68800107,Kevin Cole,3/26/2020,CT
1744494,1231,Blank checks,Holding and other investment offices,41.0160682,-73.6232361,AMCI Acquisition Corp.,AMCIU; AMCI; 9136B; AMCIW,688,Marcum LLP,New York,New York,68800157,Janet Levy,3/28/2020,CT
1135185,1231,"Air transportation, nonscheduled",Transportation by air,41.0167566,-73.7111992,ATLAS AIR WORLDWIDE HOLDINGS INC,AAWHQ; AAWW,238,PricewaterhouseCoopers LLP,New York,New York,23800168,Kevin Catalano,3/11/2020,NY
10795,930,Surgical & medical instruments & apparatus,Instruments and related products,41.0169734,-74.2107153,"Becton, Dickinson and Company",BDX; BDXA,42,Ernst & Young LLP,New York,New York,4201430,Patricia Janicek,12/13/2019,NJ
1465128,1231,Real estate investment trusts,Holding and other investment offices,41.0178496,-73.647521,"STARWOOD PROPERTY TRUST, INC.",STWD,34,Deloitte &  Touche LLP,Florida,Miami,3411119,Robert Fleshman,3/12/2020,CT
11544,1231,"Fire, marine & casualty insurance",Insurance carriers,41.0187265,-73.6222537,W. R. Berkley Corporation,WRB; WRB.PE; WRB.PF,185,KPMG LLP,New York,New York,18500235,Ilene Kohlun,3/25/2020,CT
1720286,1231,Periodicals: publishing or publishing & printing,Printing and publishing,41.019889,-73.6481941,Internet Sciences Inc.,NA,5630,AHMED & ASSOCIATES CPA P.C.,New York,New Hyde Park,563000001,Rizwan Ahmed,12/9/2019,CT
837919,1231,Commodity contracts brokers & dealers,"Security, commodity brokers, and services",41.0203796,-91.9702258,"The Everest Fund, L.P.",NA,2799,"PATKE & ASSOCIATES, LTD.",Illinois,Lincolnshire,279900001,Paul Patke,4/24/2019,IA
1141391,1231,"Services-business services, nec",Business services,41.0208168,-73.7096826,Mastercard Inc,MA; 2091B; 0529B; 2087B,238,PricewaterhouseCoopers LLP,New York,New York,23800180,Josephine Iglesias-Grana,3/5/2020,NY
888471,1231,Commodity contracts brokers & dealers,"Security, commodity brokers, and services",41.0211851,-73.6419026,NESTOR PARTNERS,NA,34,Deloitte &  Touche LLP,New York,New York,3411453,Natasha Holbeck,4/11/2019,CT
1029800,1031,Real estate investment trusts,Holding and other investment offices,41.0215698,-73.6323743,Urstadt Biddle Properties Inc.,UBP; UBA; UBP.PC; UBP.PD; UBP.PF; UBP.PG; UBP.PH; UBP.PK,127,"PKF O'Connor Davies, LLP",New York,New York,12700006,John Haslbauer,1/15/2020,CT
1468910,1231,"Investors, nec",Holding and other investment offices,41.0216093,-73.6410194,Millburn Multi-Markets Fund L.P.,NA,34,Deloitte &  Touche LLP,New York,New York,3411453,Natasha Holbeck,4/11/2019,CT
736772,1231,State commercial banks,Depository institutions,41.0216795,-78.4384468,CNB Financial Corporation,CCNE,173,Crowe LLP,Ohio,Cleveland,17301566,Gregory McClure,3/18/2020,PA
709337,1231,State commercial banks,Depository institutions,41.0240579,-80.7612831,Farmers National Banc Corp.,FMNB,655,CliftonLarsonAllen LLP,Ohio,Toledo,65510363,Todd Sprang,3/16/2020,OH
868082,1231,Crude petroleum & natural gas,Oil and gas extraction,41.0240716,-80.7826909,Everflow Eastern Partners LP,NA,320,Maloney + Novotny LLC,Ohio,Cleveland,32000103,Matthew Maloney,7/10/2019,OH
814585,1231,Surety insurance,Insurance carriers,41.024784,-73.7193424,MBIA INC,MBI,238,PricewaterhouseCoopers LLP,New York,New York,23800887,Colette Cribbin,3/18/2020,NY
1499832,1231,Radio broadcasting stations,Communications,41.024784,-73.7193424,"Townsquare Media, Inc.",RGCIQ; TSQ; 9383B; 9385B,49,RSM US LLP,New York,New York,4990958,Melanie Hoff,3/13/2019,NY
1553788,1231,Services-home health care services,Health services,41.0250191,-80.7250365,"Canfield Medical Supply, Inc.",NA,6117,"Heaton & Company, PLLC",Utah,Farmington,611700002,Doug Child,5/2/2019,OH
1477449,1231,Services-offices & clinics of doctors of medicine,Health services,41.0260336,-73.7196625,"Teladoc Health, Inc",TDOC,42,Ernst & Young LLP,New York,New York,4200072,Matthew Askins,3/6/2020,NY
701869,1231,Life insurance,Insurance carriers,41.0261417,-73.5530772,Independence Holding Company,IHC,49,RSM US LLP,Florida,Jacksonville,4932615,John Sproull,3/20/2020,CT
1004989,1231,"Services-business services, nec",Business services,41.0274133,-73.7454137,"SPAR Group, Inc.",SGRP,243,"BDO USA, LLP",Michigan,Troy,24311095,Keith Klucevek,5/17/2019,NY
1761940,1231,Transportation services,Transportation services,41.0292255,-73.6279572,Diamond S Shipping Inc. (DSS Holdings L.P.),DSSI,34,Deloitte &  Touche LLP,New York,New York,3410889,Gregory Koslow,10/3/2019,CT
749251,1231,Services-management services,Engineering and management services,41.0304821,-73.5503024,"Gartner, Inc.",IT; IT.B,185,KPMG LLP,New York,New York,18500595,Daniel Meagher,3/13/2020,CT
1381197,1231,"Security brokers, dealers & flotation companies","Security, commodity brokers, and services",41.0311536,-73.6262083,"Interactive Brokers Group, Inc.",IBKR,34,Deloitte &  Touche LLP,New York,New York,3411192,Christopher Donovan,3/26/2020,CT
1144519,1231,Fats & oils,Food and kindred products,41.0313991,-73.7735956,Bunge LTD,BG; BGEPF,34,Deloitte &  Touche LLP,New York,New York,3410543,Alfred Popken,3/20/2020,NY
1497504,1231,Pharmaceutical preparations,Chemicals and allied products,41.0338059,-74.6366579,PLx Pharma Inc.,PLXP,688,Marcum LLP,Texas,Houston,68800153,David Grossman,3/22/2019,NJ
216228,1231,Pumps & pumping equipment,Industrial machinery and equipment,41.0339862,-73.7629097,ITT Inc.,ITT,34,Deloitte &  Touche LLP,Connecticut,Stamford,3411491,John Brulato,3/19/2020,NY
77476,1228,Beverages,Food and kindred products,41.0344724,-73.6928681,"PepsiCo, Inc.",PEP,185,KPMG LLP,New York,New York,18500133,Brian Hegarty,3/17/2020,NY
34285,1231,Instruments for meas & testing of electricity & elec signals,Instruments and related products,41.0347237,-73.5634257,Reliability Incorporated,RLBY,820,Ramirez Jimenez International CPA's,California,Irvine,82012345,Gordon MacLean,4/3/2019,CT
1411342,1231,Real estate,Real estate,41.0347237,-73.5634256,Ellington Financial LLC,EFC; EFC.PA,238,PricewaterhouseCoopers LLP,New York,New York,23800166,Seth Promisel,3/27/2019,CT
1210708,1231,Services-help supply services,Business services,41.0347237,-73.5634256,"Hudson Global, Inc.",HSON,185,KPMG LLP,New York,New York,18500862,Stefan Van Doorne,4/1/2019,CT
1560672,1231,Real estate investment trusts,Holding and other investment offices,41.0347237,-73.5634256,Ellington Residential Mortgage REIT,EARN,238,PricewaterhouseCoopers LLP,New York,New York,23800166,Seth Promisel,3/26/2019,CT
1507615,1231,Pipe lines (no natural gas),"Pipelines, except natural gas",41.0359703,-83.6478935,Andeavor Logistics LP,ANDX,42,Ernst & Young LLP,Texas,San Antonio,4201988,Brett Mc Ginnis,3/18/2019,OH
1552000,1231,Pipe lines (no natural gas),"Pipelines, except natural gas",41.0359703,-83.6478935,MPLX LP,MPLX; 8757B; 7367B,238,PricewaterhouseCoopers LLP,Ohio,Toledo,23800132,Rowena Cipriano-Reyes,3/19/2020,OH
1510295,1231,Petroleum refining,Petroleum and coal products,41.0360917,-83.6494426,Marathon Petroleum Corp,MPC,238,PricewaterhouseCoopers LLP,Ohio,Toledo,23800700,Michael O Riordan,3/20/2020,OH
1773427,1231,"Biological products, (no disgnostic substances)",Chemicals and allied products,41.040454,-73.5425222,"SpringWorks Therapeutics, Inc.",SWTX,42,Ernst & Young LLP,New York,New York,4200508,Chiara Ciraldo,3/18/2020,CT
1022671,1231,"Steel works, blast furnaces & rolling mills (coke ovens)",Primary metal industries,41.041105,-85.23743,"Steel Dynamics, Inc.",STLD,42,Ernst & Young LLP,Indiana,Indianapolis,4202059,Jonathan Mick,3/13/2020,IN
1371489,1231,Services-management consulting services,Engineering and management services,41.0417856,-73.5436766,Information Services Group Inc.,IIIIU; III; IIIIW,238,PricewaterhouseCoopers LLP,Connecticut,Stamford,23800790,Jeremy Budzian,3/30/2020,CT
827871,1231,Pharmaceutical preparations,Chemicals and allied products,41.0437916,-74.0743483,"Eagle Pharmaceuticals, Inc.",EGRX,243,"BDO USA, LLP",New Jersey,Woodbridge,24310986,Maria Karalis,3/9/2020,NJ
1067701,1231,"Services-equipment rental & leasing, nec",Business services,41.0443102,-73.5486083,"United Rentals, Inc.",URI,42,Ernst & Young LLP,Connecticut,Stamford,4200071,Brent Ashton,2/6/2020,CT
49615,1231,"Communications equipment, nec",Electrical and electronic equipment,41.0443223,-74.0775607,"I.D. SYSTEMS, INC.",NA,274,EisnerAmper LLP,New Jersey,Iselin,27448713,Richard Cleaveland,5/16/2019,NJ
1220754,1231,Transportation services,Transportation services,41.044514,-73.532213,The Providence Service Corporation,PRSC,185,KPMG LLP,Georgia,Atlanta,18500679,Ryan Godbey,3/27/2020,CT
25445,1231,Miscellaneous fabricated metal products,Fabricated metal products,41.0445448,-73.5481845,CRANE CO /DE/,CR,34,Deloitte &  Touche LLP,Connecticut,Stamford,3411096,Robert Morris,3/30/2020,CT
1322439,1231,Deep sea foreign transportation of freight,Water transportation,41.0448572,-73.5477106,Eagle Bulk Shipping Inc.,EGLE.2; EGLE; EGKPF,34,Deloitte &  Touche LLP,New York,New York,3410889,Gregory Koslow,4/4/2019,CT
1352190,1231,Oil & gas field exploration services,Oil and gas extraction,41.0487024,-74.0580103,RIDGEWOOD ENERGY S FUND LLC,NA,34,Deloitte &  Touche LLP,New Jersey,Parsippany,3411032,Christine LaCroix,3/10/2020,NJ
1455741,1231,Oil & gas field exploration services,Oil and gas extraction,41.0487024,-74.0580103,"RIDGEWOOD ENERGY X FUND, LLC",NA,34,Deloitte &  Touche LLP,New Jersey,Parsippany,3411032,Christine LaCroix,3/10/2020,NJ
1434070,1231,Oil & gas field exploration services,Oil and gas extraction,41.0487024,-74.0580103,RIDGEWOOD ENERGY Y FUND LLC,NA,34,Deloitte &  Touche LLP,New Jersey,Parsippany,3411032,Christine LaCroix,3/11/2020,NJ
1315061,1231,Oil & gas field exploration services,Oil and gas extraction,41.0487024,-74.0580103,Ridgewood Energy O Fund LLC,NA,34,Deloitte &  Touche LLP,New Jersey,Parsippany,3411032,Christine LaCroix,3/10/2020,NJ
1364397,1231,Oil & gas field exploration services,Oil and gas extraction,41.0487024,-74.0580103,RIDGEWOOD ENERGY T FUND LLC,NA,34,Deloitte &  Touche LLP,New Jersey,Parsippany,3411032,Christine LaCroix,3/10/2020,NJ
1377178,1231,Oil & gas field exploration services,Oil and gas extraction,41.0487024,-74.0580103,Ridgewood Energy U Fund LLC,NA,34,Deloitte &  Touche LLP,New Jersey,Parsippany,3411032,Christine LaCroix,3/10/2020,NJ
1457919,1231,Oil & gas field exploration services,Oil and gas extraction,41.0487024,-74.0580103,RIDGEWOOD ENERGY A-1 FUND LLC,NA,34,Deloitte &  Touche LLP,New Jersey,Parsippany,3411032,Christine LaCroix,3/11/2020,NJ
1385662,1231,Oil & gas field exploration services,Oil and gas extraction,41.0487024,-74.0580103,RIDGEWOOD ENERGY V FUND LLC,NA,34,Deloitte &  Touche LLP,New Jersey,Parsippany,3411032,Christine LaCroix,3/10/2020,NJ
1338474,1231,Oil & gas field exploration services,Oil and gas extraction,41.0487024,-74.0580103,RIDGEWOOD ENERGY Q FUND LLC,NA,34,Deloitte &  Touche LLP,New Jersey,Parsippany,3411032,Christine LaCroix,3/10/2020,NJ
1409947,1231,Oil & gas field exploration services,Oil and gas extraction,41.0487024,-74.0580103,Ridgewood Energy W Fund LLC,NA,34,Deloitte &  Touche LLP,New Jersey,Parsippany,3411032,Christine LaCroix,3/10/2020,NJ
925528,1231,"Wholesale-machinery, equipment & supplies",Wholesale trade--durable goods,41.0490053,-74.0068531,"Hudson Technologies, Inc.",HDSN,243,"BDO USA, LLP",Connecticut,Stamford,24311437,Anthony Castellano,3/17/2020,NY
1524472,1231,Pumps & pumping equipment,Industrial machinery and equipment,41.0501365,-73.6880785,Xylem Inc.,XYL,34,Deloitte &  Touche LLP,Connecticut,Stamford,3410779,Robert Grosso,3/26/2020,NY
1362988,1231,"Services-equipment rental & leasing, nec",Business services,41.0502269,-73.5374757,Aircastle Limited.,AYR,42,Ernst & Young LLP,Connecticut,Stamford,4202557,Sean Riegler,2/20/2020,CT
793547,1231,"Fire, marine & casualty insurance",Insurance carriers,41.0504634,-73.5388563,"The Navigators Group, Inc.",NAVG,185,KPMG LLP,New York,New York,18500432,Suzanne Soos,4/1/2019,CT
1091667,1231,Cable & other pay television services,Communications,41.0504634,-73.5388563,"Charter Communications, Inc.",CHTRQ; 2092B; CHTR,185,KPMG LLP,Missouri,St. Louis,18500498,James Mintert,3/5/2020,CT
846901,1231,State commercial banks,Depository institutions,41.0511992,-74.4792141,"Lakeland Bancorp, Inc.",LBAI,185,KPMG LLP,New Jersey,Short Hills,18500677,Keisha Hutchinson,3/28/2019,NJ
69488,1231,"Plastics products, nec",Rubber and miscellaneous plastics products,41.051759,-81.526698,"Myers Industries, Inc.",MYE,42,Ernst & Young LLP,Ohio,Akron,4202638,Gerald Rudowsky,3/13/2020,OH
